noteType,noteDirection,index,id,time,cutType,multiplier,score/0,score/1,score/2,timeDeviation,speed,preswing,postswing,distanceToCenter,cutPoint/0,cutPoint/1,cutPoint/2,saberDir/0,saberDir/1,saberDir/2,cutNormal/0,cutNormal/1,cutNormal/2,timeDependence
1,7,2,10,3.137255,0,4,70,10,30,0.006639719,26.7562389,1.47657681,1.19690883,0.107382536,0.364310861,1.020744,1.011061,0.77010864,-0.5384537,-0.342053145,-0.598895133,-0.8001525,-0.0328787565,0.0328787565
1,4,4,11,3.33333325,0,4,70,8,30,0.0359699726,29.2680416,1.22967362,1.53205514,0.134060919,-0.8236062,1.5862515,1.64478135,-0.8197483,0.5694362,0.0612798929,0.569844067,0.8119727,0.126404881,0.126404881
0,1,2,12,3.43137264,0,4,70,15,30,0.009253502,19.04369,1.11088407,1.57297,0.00743490458,0.307386577,0.933933,1.06374359,-0.07446396,-0.9673776,-0.2421478,-0.9934967,0.1013802,-0.0518303066,0.0518303066
1,1,1,13,3.52941179,0,8,70,14,30,0.00939226151,28.2138767,1.33121312,1.339377,0.0154137611,-0.2860448,0.9401976,1.06960094,0.354661822,-0.9345794,0.0278645884,-0.9053729,-0.358065158,-0.228231549,0.228231549
0,5,7,14,3.72549,0,8,70,13,30,0.05263853,29.7668648,1.15752673,1.5475117,0.0465471148,0.9343477,1.43870342,1.97499406,0.6832942,0.676566839,0.274529517,0.7379113,-0.6457175,-0.19630596,0.19630596
1,0,9,15,3.79098034,0,8,70,12,30,0.00680065155,27.92657,1.27840328,1.15363848,0.0545800179,-0.2455014,1.98743773,1.01869047,-0.03698819,0.9576346,-0.2856008,0.998508632,0.0522726625,-0.0157505572,0.0157505572
0,1,2,16,3.85607839,0,8,70,14,30,-0.0103766918,31.2651234,1.34203672,1.60601735,0.0107410327,0.289491624,0.9368261,0.6576551,-0.188132346,-0.9437507,-0.27192077,-0.9783417,0.205834344,0.02190493,0.02190493
1,1,1,17,3.92156863,0,8,70,14,30,-0.0156872272,35.4884,1.27373481,1.54308689,0.0185024589,-0.282011032,0.936378956,0.5490955,0.164267153,-0.9542713,-0.249765,-0.972248733,-0.119585872,-0.201075822,0.201075822
0,0,10,18,4.117647,0,8,70,14,30,0.0417194366,32.18066,1.39194012,1.236376,0.0206449926,0.320227116,1.96696579,1.76207268,0.19251287,0.970090747,-0.147860259,0.9797587,-0.179140478,0.0893402547,0.0893402547
1,4,4,19,4.31372547,0,8,70,13,30,0.0293016434,23.9278946,1.26984346,1.39208877,0.0377954245,-0.9330685,1.466536,1.486635,-0.4458296,0.871085346,0.2060249,0.8749341,0.354726881,0.329635233,0.329635233
0,1,1,20,4.41176462,0,8,70,14,5,-0.038918972,23.7033443,0,0,0.0121448636,-0.306983232,0.9399141,0.06514656,0.301146567,0.00101373647,-0.95357734,-0.5749928,0.8121022,-0.099364385,0.099364385
1,1,2,21,4.509804,0,8,70,14,30,0.00345611572,33.9888878,1.34639359,1.17198968,0.0149965882,0.28977266,0.9240492,0.955357,0.7285775,-0.6826442,-0.0563189872,-0.681978643,-0.7252695,-0.0942842662,0.0942842662
0,5,7,22,4.70588255,0,8,70,10,30,0.0193591118,29.4469929,1.321137,1.57244587,0.09037471,0.83625865,1.54482722,1.31460309,0.703901947,0.70906055,0.04189434,0.705301,-0.686636,-0.1763002,0.1763002
0,6,1,23,4.901961,0,8,70,9,30,0.03501749,33.4359436,1.46741235,1.62749922,0.1268974,-0.206748515,0.844942,1.62377083,-0.615018964,-0.6853948,-0.389853239,-0.73485744,0.678067446,0.0144586414,0.0144586414
1,0,10,24,5,0,8,70,1,30,-0.0202636719,31.8690186,1.05811822,1.6693579,0.285136878,0.0386413336,1.9643054,0.5784721,-0.151380673,0.954302847,-0.257662475,0.916607857,0.06062153,-0.395164937,0.395164937
0,5,7,25,5.098039,0,8,70,11,30,0.0216231346,32.5556335,1.34626818,1.516635,0.0832862258,0.858214,1.5537852,1.35221648,0.863480747,0.4753775,0.168574154,0.5017157,-0.859147131,-0.100736029,0.100736029
1,7,2,26,5.392157,0,8,70,13,30,0.0386414528,26.6134338,1.59627509,1.30979323,0.04979062,0.336950868,0.9634419,1.70687449,0.67466265,-0.704306543,-0.220867828,-0.7421249,-0.6692199,-0.0373557359,0.0373557359
0,1,7,27,5.490196,0,8,70,13,30,0.0114364624,29.39434,1.398592,1.2927736,0.04522848,0.857132435,1.47282267,1.14537621,0.278321773,-0.9407927,0.193509921,-0.9478004,-0.251543432,0.19596006,0.19596006
0,0,10,28,5.68627453,0,8,70,15,30,0.027094841,30.8672829,1.12929046,1.20882761,0.008608639,0.3084547,1.98042512,1.474796,-0.164438456,0.9863437,0.00927738752,0.982114732,0.1733514,0.07348427,0.07348427
0,6,1,29,5.882353,0,8,70,8,30,0.001493454,29.1181564,1.26954079,1.27027285,0.14497292,-0.178731039,0.8556147,0.934043765,-0.480494022,-0.7507217,-0.4533679,-0.836493969,0.547292531,-0.0273650289,0.0273650289
1,4,4,30,5.980392,0,8,70,13,30,0.0436244,23.8226261,1.0085423,1.55741286,0.0302073359,-0.876520336,1.491703,1.81979525,-0.572509766,0.79960537,-0.181283966,0.777283847,0.5915284,0.2142987,0.2142987
0,0,10,31,6.07843161,0,8,70,14,30,0.0166640282,33.4109,1.3400836,1.382204,0.0274294913,0.276819855,1.99602437,1.24271131,0.5083001,0.85581553,-0.09597224,0.8450821,-0.4863835,0.221962929,0.221962929
1,7,2,32,6.27451,0,8,70,13,30,0.01816225,25.2082367,1.41083694,1.28203082,0.0419054031,0.2716203,0.9033378,1.273379,0.721130252,-0.625231147,-0.298424482,-0.677232862,-0.72918427,-0.09821446,0.09821446
1,0,9,33,6.470588,0,8,70,14,30,0.03357649,28.0427628,1.24086857,1.295169,0.0180808,-0.283284247,1.98240483,1.60027885,-0.344809681,0.9285973,-0.137161925,0.924503148,0.370725036,-0.08863951,0.08863951
0,6,1,34,6.56862736,0,8,70,13,30,0.00710392,23.1457081,1.38211131,1.358808,0.04597646,-0.263908625,0.9065846,1.05379975,-0.5517085,-0.7511533,-0.362472743,-0.7849968,0.6137108,-0.0844931751,0.0844931751
1,1,4,35,6.66666651,0,8,70,13,30,0.03531885,28.4046211,1.03387737,1.6669445,0.03898096,-0.9357267,1.48909,1.63674259,-0.3021886,-0.9527385,0.0311665852,-0.916516364,0.292985529,-0.272318423,0.272318423
0,5,7,36,6.86274529,0,8,70,12,30,0.0507335663,29.5393944,1.21380579,1.63541436,0.06439924,0.85528034,1.51526964,1.9823674,0.7160287,0.6957744,0.0565763749,0.6944133,-0.704329431,-0.147343561,0.147343561
1,0,9,37,6.928235,0,8,70,13,30,0.0188112259,27.4920254,1.27669024,1.10810161,0.045791626,-0.3457209,1.9842608,1.298477,0.04469745,0.992387652,-0.1147561,0.9984555,-0.04812263,0.0277696252,0.0277696252
0,1,2,38,6.99333334,0,8,70,14,30,0.000413417816,31.41406,1.28927016,1.62993908,0.0163377076,0.316055149,0.931964755,0.910669,-0.171026424,-0.9667226,-0.1902558,-0.9827037,0.183579445,0.02433294,0.02433294
1,1,1,39,7.05882359,0,8,70,14,30,0.0104837418,35.16196,1.11474478,1.256686,0.0114859864,-0.28868562,0.936145544,1.12082648,0.153027862,-0.9829859,-0.101592362,-0.985060453,-0.133857667,-0.108342633,0.108342633
0,0,10,40,7.254902,0,8,70,13,30,0.02614212,28.010416,1.37472475,1.32498264,0.0337819457,0.3336494,1.97768271,1.4530338,0.0520196,0.993352532,-0.102687746,0.9960757,-0.0493430756,0.07347433,0.07347433
1,4,4,41,7.45098,0,8,70,14,30,0.0408239365,25.22236,1.11452925,1.36701918,0.02714169,-0.92233026,1.46164727,1.7488519,-0.554436,0.825336754,0.106864542,0.8227268,0.499978065,0.270448923,0.270448923
0,6,1,42,7.54902,0,8,70,11,30,0.04316044,23.4656715,1.24505746,1.36946678,0.07273933,-0.360414147,0.968024,1.79207182,-0.462045074,-0.810546637,-0.3599008,-0.8305565,0.5375647,-0.145602658,0.145602658
1,7,2,43,7.647059,0,8,70,11,30,0.0157113075,29.6743164,1.32279789,1.07858634,0.07328248,0.255016923,0.8775647,1.21589983,0.787023544,-0.5955442,-0.1610002,-0.613831758,-0.772341967,-0.163397789,0.163397789
0,5,7,44,7.84313726,0,8,70,14,30,0.04479742,28.1814938,1.16688418,2.30928922,0.0246197581,0.913368165,1.45284939,1.84191763,0.846926332,0.519739568,0.112189963,0.542983949,-0.82772994,-0.141533956,0.141533956
1,0,9,45,7.84313726,0,8,70,14,30,0.00329351425,27.20074,1.21061993,1.63204873,0.0109448731,-0.289870828,1.9889394,0.971928835,-0.3713597,0.8991779,-0.231454238,0.925474048,0.371298641,-0.07506727,0.07506727
0,6,7,46,8.235294,0,8,70,12,30,0.0202064514,25.60926,1.21006954,2.084147,0.0566078722,0.8548238,1.51412714,1.34362876,-0.5013749,-0.825405657,0.2594776,-0.7980553,0.5573515,0.229057074,0.229057074
0,8,2,47,8.259608,0,8,70,8,30,0.0306043625,26.333662,1.57300723,1.52866435,0.135862,0.405584931,0.8519209,1.51926565,-0.609165967,-0.7929821,-0.009814155,-0.7771484,0.588872552,0.221967429,0.221967429
1,1,4,48,8.549019,0,8,70,6,30,0.0421829224,21.4998779,1.10197651,1.61647594,0.172796011,-1.060224,1.4844203,1.741503,-0.0821329653,-0.993850052,0.07427113,-0.927244246,0.05707538,-0.370082051,0.370082051
1,8,0,49,8.573726,0,8,70,6,30,0.0397901535,22.0898476,1.3319273,1.17585921,0.182701752,-1.06956458,0.9394319,1.68993056,0.09663769,-0.9216284,-0.375848562,-0.9280952,0.0525613837,-0.368614554,0.368614554
0,0,10,50,8.627451,0,8,70,11,30,0.0244236,23.42982,1.27728331,1.55105853,0.0707452446,0.368301362,1.963592,1.44692,0.230783463,0.9717791,-0.0488293953,0.9654549,-0.232829139,0.116992556,0.116992556
1,0,9,51,8.823529,0,8,70,10,30,0.0122499466,22.7747765,1.16552293,1.26031339,0.09140833,-0.208824843,1.98694313,1.1819793,-0.0517379232,0.9986127,-0.00979014952,0.9974492,0.0351326354,-0.0621352643,0.0621352643
0,1,7,52,8.921569,0,8,70,12,30,0.0121450424,21.0034885,1.18726635,1.64056075,0.06505412,0.9573582,1.50730872,1.1661272,0.396788239,-0.9173494,0.0320809744,-0.881699145,-0.356731355,0.308787316,0.308787316
1,7,2,53,9.019608,0,8,70,12,30,-0.0135955811,28.2590561,1.426517,1.42308307,0.065081,0.349099547,0.9770753,0.647698641,0.5786481,-0.678176641,-0.4530374,-0.754437447,-0.6562637,0.0119172186,0.0119172186
0,0,10,54,9.313725,0,8,70,13,30,0.0444383621,23.6051464,1.25073385,1.43817651,0.030641824,0.269580752,1.97012472,1.86358774,0.04891763,0.997278869,0.0551537,0.992736757,-0.04521033,0.111488946,0.111488946
1,0,4,55,9.411765,0,8,70,3,30,0.0304174423,25.0742168,1.4344672,1.694032,0.2383098,-0.685298145,1.57219541,1.61364126,-0.373715371,0.926919758,-0.0340075381,0.9009361,0.388745785,0.192849591,0.192849591
1,8,8,56,9.436078,0,8,70,12,30,0.04154682,25.9840622,1.59615958,1.413725,0.0529488772,-0.8507009,1.98716164,1.8106519,-0.220367372,0.93008703,-0.293898553,0.9310705,0.30934307,0.193428457,0.193428457
0,6,1,57,9.607843,0,8,70,14,30,0.0468082428,24.3527641,1.38103962,1.49103177,0.01097548,-0.291206628,0.921325147,1.90644681,-0.577093244,-0.791472852,-0.20133096,-0.801185668,0.5951681,-0.0622617677,0.0622617677
1,1,4,58,9.705882,0,8,70,3,30,0.03351879,22.2854748,1.11680686,1.64522386,0.2356152,-1.11450481,1.50067711,1.5323956,-0.1222027,-0.9912488,0.0499237366,-0.9104029,0.0945752,-0.402768254,0.402768254
0,5,2,59,9.803922,0,8,68,10,30,0.0204744339,26.5974159,0.9666704,2.11800265,0.106877387,0.244609118,1.02246976,1.37879217,0.6395961,0.217662752,0.737251461,0.5182659,-0.831466258,-0.200161934,0.200161934
0,8,7,60,9.828236,0,8,70,14,30,0.0164680481,29.075695,1.35383856,1.4727211,0.0235140324,0.886966348,1.50247252,1.27787483,0.8287077,0.5058804,0.239433721,0.5542932,-0.812031865,-0.1826567,0.1826567
0,6,1,61,10.09804,0,8,70,8,30,0.0223560333,30.7650757,1.459751,1.12560439,0.136875868,-0.202754676,0.837186456,1.3792038,-0.6568935,-0.6499284,-0.382209331,-0.710463762,0.7025119,0.0414518863,0.0414518863
1,0,4,62,10.1470585,0,8,70,12,30,0.03084755,23.0162754,1.00430143,1.67489374,0.06883022,-0.83606416,1.49649465,1.57902122,-0.3099033,0.938492954,0.152285576,0.928892136,0.248370141,0.274720967,0.274720967
0,5,7,63,10.1960783,0,8,70,15,30,0.0107755661,41.944252,1.27867866,2.13103342,0.00579082966,0.9027495,1.47934413,1.14200509,0.8783257,0.430391043,0.208104715,0.4747904,-0.8532959,-0.21554701,0.21554701
1,1,9,64,10.3921566,0,8,54,12,30,0.0254573822,25.9696217,0.777421,2.10106516,0.061545793,-0.36068064,1.96939683,1.44110823,0.125421062,-0.845496,0.5190435,-0.9859431,-0.166429609,-0.0147513,0.0147513
0,1,10,65,10.5882349,0,8,70,10,30,0.04087162,28.8950939,1.11272109,2.24547958,0.106155515,0.40581426,1.96597838,1.77560663,-0.06092114,-0.8792018,0.47253865,-0.9967853,0.04955944,-0.0629522055,0.0629522055
0,8,2,66,10.6207848,0,8,70,13,30,0.031917572,29.37366,1.572497,1.47920156,0.0424356163,0.342314273,0.9298068,1.585213,-0.00677834963,-0.9774815,-0.2109123,-0.9971404,0.0436698,-0.061677888,0.061677888
1,0,9,67,10.6862745,0,8,70,13,30,0.0143995285,30.2540665,1.328871,1.30602193,0.04939221,-0.251307368,1.990468,1.21192694,-0.147504374,0.954660356,-0.2585848,0.9858364,0.145915329,-0.08267534,0.08267534
0,0,7,68,10.7843142,0,8,70,10,30,0.0291872025,37.645977,1.168804,1.49881721,0.0925292745,0.8133872,1.50520575,1.55617356,0.307632059,0.9434469,0.12357334,0.9360585,-0.2726,-0.222448722,0.222448722
1,1,4,69,10.8823528,0,8,70,12,30,0.0163860321,30.0377483,1.11218953,1.98440218,0.062022686,-0.84209764,1.47296143,1.28990245,-0.172752738,-0.984790146,0.0185691379,-0.933567941,0.168209091,-0.3164754,0.3164754
0,1,5,70,10.9803925,0,8,70,6,30,0.0443573,32.4778824,1.10106862,1.89779031,0.172551274,-0.148645446,1.40020514,1.896002,-0.444989145,-0.873921,0.195567727,-0.877157032,0.4245239,-0.2244438,0.2244438
0,8,1,71,11.0047064,0,8,70,15,30,0.0410833359,32.0472,1.28410554,1.58996093,0.008221775,-0.307366967,0.932714462,1.78844666,-0.308174461,-0.911555469,-0.272204131,-0.896029532,0.3922392,-0.20803763,0.20803763
0,0,7,72,11.3725491,0,8,70,11,30,0.03343773,27.0391445,1.24864006,2.05687785,0.07360212,0.8344832,1.50885153,1.64130676,0.4349337,0.8875032,0.152219266,0.890149057,-0.413386,-0.191695243,0.191695243
0,8,11,73,11.396863,0,8,70,8,30,0.04407978,27.8741722,1.43885136,1.739889,0.148073822,1.0336622,1.91135585,1.8220942,0.358933032,0.9239169,-0.132456511,0.9026729,-0.389294952,-0.183388248,0.183388248
1,0,10,74,11.666667,0,8,70,10,30,0.03580761,25.3986015,1.3645066,1.242013,0.102980241,0.396092534,1.9778676,1.62812948,-0.111310236,0.970321655,-0.214676335,0.9331162,0.0333822966,-0.358022273,0.358022273
0,6,7,75,11.7647057,0,8,70,15,30,0.0371665955,27.5188313,1.36434066,1.988294,0.00675874949,0.9051161,1.47266912,1.69219553,-0.6023757,-0.7630614,0.2342665,-0.7569518,0.6238787,0.194420308,0.194420308
0,8,2,76,11.78902,0,8,70,10,30,0.0475645065,27.4922352,1.698013,1.42967379,0.109591544,0.379671574,0.854912043,1.8928721,-0.6891722,-0.7245347,-0.009549259,-0.726986468,0.6634985,0.176806018,0.176806018
0,5,7,77,11.960784,0,8,70,9,30,0.0391531,32.03272,1.15360463,1.736154,0.117435694,0.9822092,1.39695477,1.71249306,0.714852154,0.6848087,0.141504452,0.700035751,-0.6730859,-0.2385486,0.2385486
1,1,2,78,12.0588236,0,8,70,14,30,0.0114603043,25.4059372,1.45994639,1.19061351,0.0267264843,0.278356642,0.9188592,1.15921068,0.565797865,-0.7599379,-0.319948763,-0.8098101,-0.58666,-0.006137669,0.006137669
0,6,1,79,12.1568632,0,8,70,15,30,0.0128202438,31.16314,1.405757,1.27302408,0.00361377,-0.29780522,0.931562841,1.18833017,-0.732378662,-0.5413325,-0.413014054,-0.6073452,0.7937969,0.031910792,0.031910792
0,0,10,80,12.45098,0,8,70,12,30,0.01494503,25.837347,1.32077932,1.904717,0.054467082,0.348427773,1.95975363,1.23615623,0.421598226,0.906362653,0.0276000313,0.8891197,-0.4291744,0.158983484,0.158983484
1,0,4,81,12.54902,0,8,70,10,30,0.0299768448,27.92612,1.14924014,1.7096411,0.09042835,-0.818672,1.51022935,1.56764925,-0.317637444,0.938959539,-0.132142067,0.8993645,0.337507725,0.277906537,0.277906537
1,8,8,82,12.5733337,0,8,70,8,30,0.0408630371,29.8148575,1.35990155,1.35853887,0.14326486,-1.02980232,1.92830074,1.72797632,-0.1502856,0.879828632,-0.4509056,0.90603,0.29975608,0.298757255,0.298757255
1,7,2,83,12.7450981,0,8,70,12,30,0.03196335,34.2627869,1.47045255,1.23311961,0.06099379,0.264011741,0.8831034,1.56915259,0.8068952,-0.5472076,-0.222450122,-0.590031564,-0.795936,-0.135457829,0.135457829
0,1,7,84,12.8431368,0,8,70,11,30,0.0325899124,22.689539,1.36073983,2.023404,0.07299894,0.9676516,1.49912894,1.57173491,0.33166492,-0.9236693,0.19192037,-0.926747143,-0.279126257,0.251452625,0.251452625
1,4,1,85,12.9411764,0,8,65,11,30,0.03297329,28.7893353,0.924688,2.4257865,0.07234979,-0.345760256,0.8788052,1.58398306,-0.7424827,0.461892724,0.485154182,0.6324864,0.7274741,0.265974373,0.265974373
1,8,4,86,12.96549,0,8,70,9,30,0.0294551849,30.4259624,1.24139237,1.863669,0.11409682,-0.8109393,1.54650152,1.55395079,-0.5979838,0.801501155,-0.0033682643,0.7805715,0.5838126,0.223317981,0.223317981
1,7,2,87,13.2352943,0,8,70,10,30,0.03583145,30.6111183,1.6008811,1.05816782,0.09756863,0.241569221,0.8537853,1.64565146,0.7900036,-0.5345265,-0.300292641,-0.598868668,-0.789337635,-0.135286331,0.135286331
0,0,7,88,13.2843142,0,8,70,14,30,0.0431032181,25.557806,1.19281626,1.84725142,0.0163201261,0.8848882,1.4794637,1.81402218,0.376651138,0.8766724,0.2992981,0.9259638,-0.328730017,-0.185816348,0.185816348
1,4,4,89,13.333333,0,8,70,2,30,-0.00455760956,34.04258,1.28712976,1.62677789,0.25162,-0.7395747,1.67457449,0.8523961,-0.740840435,0.661627531,-0.115777649,0.6375699,0.754039645,0.1578888,0.1578888
0,1,10,90,13.5294113,0,8,65,13,30,0.024772644,28.10312,0.935115,2.43938565,0.049264133,0.3488843,1.98475981,1.42758989,0.05449503,-0.829932451,0.5551958,-0.99229,-0.09819314,-0.07562272,0.07562272
1,1,9,91,13.7254906,0,8,70,7,30,0.0404319763,28.4237213,1.07228184,2.02881527,0.161181509,-0.4515341,1.91675079,1.74667656,0.319348156,-0.919855237,0.227778658,-0.940145552,-0.339880258,-0.02465371,0.02465371
1,8,1,92,13.7580395,0,8,70,8,30,0.0444164276,28.1060448,1.43652773,1.35903633,0.144870728,-0.162280157,0.9730232,1.843677,0.2967785,-0.916467369,-0.268346727,-0.9506396,-0.306880623,-0.0459209234,0.0459209234
0,0,10,93,13.8235292,0,8,70,9,30,0.0264101028,30.9942,1.39067388,1.65480757,0.111287907,0.406659722,1.948596,1.471932,0.283335,0.956021845,-0.07578572,0.9584125,-0.275302321,0.07519311,0.07519311
1,0,4,94,13.9215689,0,8,70,15,30,0.0282583237,29.8513,1.13910735,1.98774576,0.00160723925,-0.901334345,1.47951567,1.50767279,-0.5278787,0.836796939,0.1453101,0.830200255,0.484505,0.275721937,0.275721937
0,1,7,95,14.0196075,0,8,70,6,30,0.0293731689,31.0787563,1.246757,1.99236465,0.188716,1.06867766,1.53484464,1.46553946,0.296937168,-0.954748333,-0.0168500636,-0.8938177,-0.291051328,0.341144085,0.341144085
1,1,6,96,14.1176472,0,8,70,11,30,0.0304889679,38.71623,1.33253264,1.87037921,0.0745180845,0.241863608,1.43586612,1.55972064,0.6264465,-0.732785046,0.265689552,-0.780165136,-0.5859223,0.219174862,0.219174862
1,8,2,97,14.1419611,0,8,70,0,30,0.04113102,42.0488472,1.530684,1.648665,0.431108624,0.5889816,1.23458683,1.67041767,0.6759434,-0.701387346,-0.2261777,-0.670322061,-0.7077336,0.223118186,0.223118186
1,0,4,98,14.5098038,0,8,70,15,30,0.0190811157,28.1689243,1.60231352,1.968133,0.0009910464,-0.9008267,1.48238051,1.312645,-0.5077525,0.857785165,0.0799506158,0.834095538,0.458740562,0.306335956,0.306335956
1,8,8,99,14.5341177,0,8,70,4,30,0.0294790268,30.1993141,1.81464624,1.637174,0.2256668,-1.09810591,1.89634776,1.45914018,-0.306522369,0.9292956,-0.206042916,0.8778692,0.361049175,0.314625651,0.314625651
0,0,9,100,14.8039217,0,8,70,5,30,0.05050373,30.67454,1.29576015,1.40132022,0.202542722,-0.485984325,1.94323516,1.88102794,0.0306114536,0.939195,-0.342017084,0.9182474,0.102559984,0.382496,0.382496
1,7,4,101,14.90196,0,8,70,14,30,0.03770256,27.70613,1.46840692,1.83899951,0.025605917,-0.883847237,1.49585867,1.694325,0.650052845,-0.6317173,0.4223322,-0.6308223,-0.7501226,-0.198442817,0.198442817
1,8,1,102,14.9262743,0,8,70,14,30,0.0339403152,27.6341133,1.72557878,1.34806585,0.0191297531,-0.3144753,0.919256449,1.60776341,0.6627978,-0.736197352,-0.136794,-0.75668925,-0.6258049,-0.1891818,0.1891818
1,4,4,103,15.09804,0,8,70,15,30,0.0116138458,28.54394,1.23406088,2.05082273,0.00790745,-0.8942689,1.48917723,1.14571607,-0.6985965,0.6817138,0.217322856,0.7247813,0.6325107,0.273170829,0.273170829
0,1,1,104,15.1960783,0,8,70,10,30,0.0542325974,23.334219,1.34839368,1.43292844,0.0920744538,-0.384658,0.9582854,2.0201807,-0.312350631,-0.9137398,-0.2598399,-0.919451356,0.3568999,-0.165019929,0.165019929
1,7,2,105,15.2941179,0,8,70,7,30,0.04143238,44.19247,1.71420324,1.43543148,0.157856047,0.184797168,0.8220052,1.76337862,0.680998743,-0.725312054,-0.100812294,-0.729797,-0.6803094,-0.06764521,0.06764521
1,0,9,106,15.5882349,0,8,70,12,30,0.0152368546,31.7567673,1.45255363,1.635019,0.05671279,-0.246042222,1.99971485,1.24516273,-0.296938926,0.9469569,-0.122881569,0.951421857,0.2937201,-0.09233062,0.09233062
0,0,7,107,15.6862745,0,8,70,14,30,0.0444288254,31.51025,1.25007308,2.12466574,0.0189992785,0.884413242,1.48374689,1.86641884,0.553576946,0.8319967,-0.0365244932,0.8203874,-0.543524444,-0.177611485,0.177611485
0,8,11,108,15.7105885,0,8,70,1,30,0.0548267365,33.1465263,1.41721833,1.84608614,0.288794726,1.14234853,1.814029,2.02339888,0.4113551,0.820294738,-0.3973708,0.839172,-0.5063729,-0.198435634,0.198435634
0,6,1,109,15.8823528,0,8,70,8,30,0.0176067352,35.24906,1.74413645,1.59380829,0.139366269,-0.1964394,0.8408474,1.29308689,-0.630604148,-0.6906926,-0.3539521,-0.743082345,0.6681072,0.0382281244,0.0382281244
1,1,4,110,15.9803925,0,8,70,5,30,0.03215027,27.5268536,1.29769957,1.792639,0.200211465,-1.08338213,1.49748671,1.52403307,-0.154551819,-0.9765628,0.149795771,-0.915941834,0.0927384347,-0.3904487,0.3904487
0,5,2,111,16.0784321,0,8,70,11,30,0.0330219269,33.2622948,1.03613257,2.15551043,0.071195066,0.340737879,0.8761798,1.604984,0.787688851,0.432027757,0.439201862,0.5722009,-0.7760025,-0.265342623,0.265342623
0,8,7,112,16.1027451,0,8,70,10,30,0.03023529,33.0282,1.38598561,1.58124,0.09814143,0.962653,1.40879071,1.53877008,0.7410597,0.669788539,-0.04705116,0.6383945,-0.7216867,-0.267620534,0.267620534
0,6,1,113,16.37255,0,8,70,9,30,0.050283432,30.0915375,0,0,0.12008518,-0.213999063,0.8430078,1.96881568,-0.566991031,-0.5680694,-0.5965051,-0.716166258,0.69746387,0.0254958868,0.0254958868
1,0,4,114,16.4215679,0,8,70,8,30,0.0018901825,29.90402,1.30096936,1.75820553,0.146520123,-0.76832664,1.53034234,1.00384808,-0.326786876,0.9437971,-0.04957165,0.898670852,0.3098461,0.310460955,0.310460955
0,5,7,115,16.4705887,0,8,70,12,30,0.022102356,43.89506,1.34607291,1.32854986,0.05700904,0.865536869,1.52617157,1.39259326,0.7986253,0.580907643,0.157302126,0.6045207,-0.7729308,-0.1926986,0.1926986
